"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"513","7/22/2016","22:10:50","160.2685546875","-43.0911808230423","356.105346679688","159.6533203125","-45.7755210052205","313.736572265625","158.73046875","-57.9306148554055","133.939819335938","159.8583984375","-47.8894302003","186.39404296875","160.37109375","-38.0320409119312","4.0155029296875","160.576171875","-31.5868605244524","26.0650634765625","158.935546875","-45.4099324265227","205.99365234375","159.4482421875","-44.093735410341","183.62548828125","15.4445333480835","344.902099609375"
"514","7/22/2016","22:11:00","160.2685546875","-43.0951240912891","356.083374023438","159.6533203125","-45.8050527881588","313.818969726563","158.73046875","-57.8124266823482","133.939819335938","159.8583984375","-47.9369691679568","186.39404296875","160.37109375","-38.1487763019502","4.0155029296875","160.4736328125","-31.4331341041304","26.0650634765625","158.935546875","-45.3430921984999","205.889282226563","159.4482421875","-43.914811139674","183.834228515625","16.1201934814453","344.226440429688"
"515","7/22/2016","22:11:10","160.37109375","-42.8384576156816","356.072387695313","159.6533203125","-45.8126341181318","313.851928710938","158.8330078125","-57.8934162846685","133.939819335938","159.8583984375","-47.7641734442244","186.388549804688","160.37109375","-37.9033048015202","4.02099609375","160.37109375","-31.1688130489849","26.0650634765625","158.935546875","-45.327636540294","205.77392578125","159.55078125","-43.9201583579158","184.125366210938","16.8013458251953","343.55078125"
"516","7/22/2016","22:11:20","160.37109375","-42.4028302446245","355.95703125","159.55078125","-45.653206440004","314.016723632813","158.8330078125","-57.9361940306031","133.9453125","159.755859375","-48.1737605949395","186.267700195313","160.37109375","-37.6452587924392","4.02099609375","160.37109375","-31.0114729834583","26.0595703125","158.935546875","-45.1424128070407","205.724487304688","159.55078125","-44.2652492666867","184.4384765625","17.4824981689453","342.86962890625"
"517","7/22/2016","22:11:30","160.37109375","-42.507455039904","355.929565429688","159.55078125","-45.88856950047","314.148559570313","158.8330078125","-57.8739685251725","133.950805664063","159.755859375","-49.2914024570457","186.08642578125","160.37109375","-37.6136516051605","4.02099609375","160.37109375","-31.320500689749","26.0595703125","158.935546875","-45.3517600636864","205.724487304688","159.55078125","-44.2529799645565","184.586791992188","18.1636505126953","342.1884765625"
"518","7/22/2016","22:11:40","160.2685546875","-42.9486249613761","355.918579101563","159.4482421875","-44.065802909571","314.197998046875","158.8330078125","-57.9365114453845","133.983764648438","159.8583984375","-48.8768343359136","186.080932617188","160.37109375","-37.689709070107","4.0264892578125","160.37109375","-31.3377265457746","26.0650634765625","158.935546875","-43.7267306733873","205.724487304688","159.55078125","-44.4504485834183","184.603271484375","18.8393096923828","341.50732421875"
"519","7/22/2016","22:11:50","160.37109375","-43.2282307590759","355.9130859375","159.6533203125","-43.0576569388139","314.2529296875","158.8330078125","-58.0171470081408","134.049682617188","159.8583984375","-47.821552270107","186.080932617188","160.2685546875","-37.8498814521452","4.0264892578125","160.37109375","-31.0607943571957","26.0595703125","159.0380859375","-42.7197811121912","205.724487304688","159.6533203125","-44.3337498181818","184.597778320313","19.5094757080078","340.831665039063"
"520","7/22/2016","22:12:00","160.37109375","-43.196916570057","355.841674804688","159.55078125","-43.0051980420442","314.285888671875","158.73046875","-58.025204460286","134.12109375","159.8583984375","-47.8178897918592","186.080932617188","160.2685546875","-37.8714046159816","4.0484619140625","160.2685546875","-31.3287412658066","26.048583984375","159.0380859375","-42.6038148426043","205.724487304688","159.6533203125","-44.4572241681768","184.597778320313","20.1906280517578","340.150512695313"
"521","7/22/2016","22:12:10","160.2685546875","-43.1678242845084","355.764770507813","159.4482421875","-42.9482220887689","314.313354492188","158.73046875","-58.0867218865887","134.236450195313","159.8583984375","-47.7787012746075","186.075439453125","160.2685546875","-37.9699252808481","4.1748046875","160.2685546875","-31.3231498823482","26.0211181640625","159.0380859375","-42.5054284686069","205.718994140625","159.6533203125","-44.5253584718472","184.603271484375","20.8772735595703","339.469360351563"
"522","7/22/2016","22:12:20","160.37109375","-42.9672791839184","355.660400390625","159.55078125","-43.097259896","314.324340820313","158.73046875","-58.0765646135814","134.291381835938","159.8583984375","-47.7987838636664","186.058959960938","160.2685546875","-37.8932451945995","4.19677734375","160.2685546875","-31.5808296436044","25.762939453125","159.0380859375","-42.6116891708371","205.724487304688","159.6533203125","-44.7033427064306","184.597778320313","21.5584259033203","338.788208007813"
"523","7/22/2016","22:12:29","160.37109375","-42.3385293348535","355.567016601563","159.4482421875","-43.1657855049505","314.3408203125","158.6279296875","-58.220561050025","134.302368164063","159.8583984375","-48.1493929063306","185.817260742188","160.2685546875","-38.3527641320932","4.2462158203125","160.2685546875","-31.7801661263726","25.4168701171875","159.0380859375","-42.6734507623562","205.718994140625","159.6533203125","-44.9369599855986","184.597778320313","22.2450714111328","338.1015625"
"524","7/22/2016","22:12:39","160.37109375","-42.3402751161516","355.545043945313","159.4482421875","-43.1269632355235","314.346313476563","158.6279296875","-58.1747800719272","134.302368164063","159.755859375","-49.2007805369337","185.350341796875","160.166015625","-38.3487476142814","4.3890380859375","160.2685546875","-31.6465222951095","25.2520751953125","159.0380859375","-42.6507189806981","205.724487304688","159.755859375","-45.3283812442044","184.59228515625","22.9152374267578","337.42041015625"
"525","7/22/2016","22:12:50","160.2685546875","-42.6572992332833","355.418701171875","159.55078125","-43.1406364876488","314.401245117188","158.525390625","-58.2505201220922","134.313354492188","159.8583984375","-49.0712875143514","185.289916992188","160.166015625","-38.22142632288","4.50439453125","160.37109375","-31.2418672817682","25.2410888671875","159.0380859375","-42.6415872016002","205.724487304688","159.6533203125","-45.3568753249725","184.59228515625","23.5963897705078","336.7392578125"
"526","7/22/2016","22:13:00","160.2685546875","-43.1393790367837","355.380249023438","159.55078125","-43.1347398976698","314.489135742188","158.4228515625","-58.4441065140114","134.3408203125","159.8583984375","-48.586753850425","185.284423828125","160.166015625","-38.2444036090009","4.5208740234375","160.37109375","-31.4021007051105","25.2410888671875","159.140625","-42.6370945616162","205.724487304688","159.755859375","-45.4309062186219","184.59228515625","24.2885284423828","336.052612304688"
"527","7/22/2016","22:13:10","160.2685546875","-43.1926436787679","355.380249023438","159.55078125","-43.1370838837484","314.505615234375","158.3203125","-58.44667275392","134.544067382813","159.8583984375","-48.2123264908891","185.284423828125","160.166015625","-38.2251878064606","4.5318603515625","160.37109375","-31.6508440194419","25.235595703125","159.0380859375","-42.6315153864186","205.718994140625","159.755859375","-45.44220786592","184.59228515625","24.9751739501953","335.365966796875"
"528","7/22/2016","22:13:20","160.2685546875","-43.2444555377138","355.380249023438","159.55078125","-43.1298199685569","314.53857421875","158.3203125","-58.1502414676668","134.752807617188","159.8583984375","-48.1411767467947","185.289916992188","160.166015625","-38.165428369717","4.537353515625","160.37109375","-31.9256519706371","25.2410888671875","159.140625","-42.6071965308531","205.718994140625","159.755859375","-45.458130640264","184.59228515625","25.6508331298828","334.679321289063"
"529","7/22/2016","22:13:30","160.37109375","-43.1513675489149","355.380249023438","159.345703125","-45.5542951107911","314.615478515625","158.2177734375","-57.8140259645164","134.818725585938","159.8583984375","-48.2122288248025","185.284423828125","160.0634765625","-38.0464344514451","4.537353515625","160.37109375","-31.54760562112","25.2410888671875","158.935546875","-44.921980449565","205.7080078125","159.755859375","-45.4676042506651","184.597778320313","26.3374786376953","334.003662109375"
"530","7/22/2016","22:13:40","160.37109375","-42.4842837608561","355.380249023438","159.345703125","-46.2437444326833","314.653930664063","158.2177734375","-57.6833243241124","134.840698242188","159.8583984375","-48.72264234624","185.284423828125","159.9609375","-38.1318190276628","4.5428466796875","160.37109375","-31.138267980398","25.2410888671875","158.935546875","-45.5509970064","205.581665039063","159.755859375","-45.4865148466847","184.59228515625","27.0296173095703","333.317016601563"
"531","7/22/2016","22:13:50","160.37109375","-42.4499785479348","355.374755859375","159.4482421875","-45.8683648288029","314.703369140625","158.2177734375","-57.572375649725","134.840698242188","159.8583984375","-48.9389865917792","185.284423828125","159.9609375","-38.1449062832683","4.54833984375","160.37109375","-31.4122213533353","25.2410888671875","158.935546875","-45.1928817572957","205.274047851563","159.755859375","-45.5513773364536","184.59228515625","27.7162628173828","332.624877929688"
"532","7/22/2016","22:14:00","160.37109375","-42.6199907881988","355.369262695313","159.4482421875","-45.6861565359736","314.769287109375","158.2177734375","-57.507232369957","134.840698242188","159.8583984375","-48.9606562547455","185.284423828125","159.9609375","-38.1087576229623","4.5538330078125","160.37109375","-31.573272730153","25.2410888671875","159.0380859375","-45.0352975265527","205.059814453125","159.755859375","-45.5185371148315","184.59228515625","28.3974151611328","331.92724609375"
"533","7/22/2016","22:14:10","160.37109375","-43.1254738277028","355.369262695313","159.345703125","-45.7074721593759","314.769287109375","158.2177734375","-57.5933128170417","134.840698242188","159.8583984375","-48.895268809761","185.284423828125","159.9609375","-37.7571475029103","4.6527099609375","160.37109375","-31.4343305136914","25.2410888671875","158.935546875","-45.0364573113311","204.966430664063","159.755859375","-45.8415310715071","184.597778320313","29.0950469970703","331.235107421875"
"534","7/22/2016","22:14:20","160.37109375","-43.1064411490749","355.369262695313","159.4482421875","-45.7061414589459","314.774780273438","158.2177734375","-57.5004567851985","134.840698242188","159.8583984375","-48.2195415730373","185.284423828125","160.0634765625","-37.5876602178618","4.9163818359375","160.37109375","-31.0307376190419","25.2410888671875","158.935546875","-45.0460285878188","204.906005859375","159.755859375","-45.8499303549555","184.597778320313","29.7816925048828","330.54296875"
"535","7/22/2016","22:14:29","160.37109375","-43.0982364592","355.314331054688","159.345703125","-45.7030893937394","314.7802734375","158.2177734375","-57.5725343571157","134.840698242188","159.8583984375","-48.1395164233223","185.284423828125","160.0634765625","-37.5983424460846","4.998779296875","160.37109375","-30.9912316870087","25.235595703125","158.935546875","-45.033869160036","204.85107421875","159.8583984375","-45.751971270087","184.597778320313","30.4683380126953","329.850830078125"
"536","7/22/2016","22:14:39","160.37109375","-43.0826960817682","355.133056640625","159.345703125","-45.716310940214","314.785766601563","158.2177734375","-57.5930930683468","134.840698242188","159.9609375","-48.0909153369737","185.278930664063","160.0634765625","-37.6190354481848","5.1251220703125","160.37109375","-31.2753911659966","25.235595703125","159.0380859375","-45.0447100956496","204.85107421875","159.8583984375","-45.6541342678268","184.597778320313","31.1604766845703","329.15869140625"
"537","7/22/2016","22:14:50","160.37109375","-42.4371110410241","355.072631835938","159.55078125","-44.6068364046005","314.791259765625","158.2177734375","-57.405659639884","134.84619140625","159.9609375","-48.7820371905991","185.278930664063","160.0634765625","-37.5457736749675","5.20751953125","160.37109375","-31.7234099217922","25.2410888671875","159.140625","-43.9728858364236","204.85107421875","159.8583984375","-45.6364078731073","184.603271484375","31.8526153564453","328.466552734375"
"538","7/22/2016","22:15:00","160.37109375","-42.5093839451145","355.050659179688","159.55078125","-42.6189897108111","314.791259765625","158.2177734375","-57.3719160069607","134.851684570313","159.8583984375","-48.6808795413941","185.278930664063","160.0634765625","-37.3560573017302","5.20751953125","160.37109375","-31.4350630093409","25.235595703125","159.140625","-42.0905551409541","204.85107421875","159.8583984375","-45.5822031950395","184.603271484375","32.5392608642578","327.785400390625"
"539","7/22/2016","22:15:10","160.37109375","-42.6840719492749","355.023193359375","159.55078125","-42.6636597371737","314.80224609375","158.2177734375","-57.2144416505651","134.873657226563","159.9609375","-48.4150324536454","185.136108398438","160.0634765625","-37.2088134679068","5.2020263671875","160.37109375","-30.9712711805581","25.213623046875","159.140625","-42.0943885348535","204.85107421875","159.9609375","-45.5162663783178","184.603271484375","33.2313995361328","327.09326171875"
"540","7/22/2016","22:15:20","160.37109375","-43.2550156833283","354.973754882813","159.55078125","-42.7259951169517","314.906616210938","158.2177734375","-57.2385163409141","134.97802734375","159.9609375","-48.6776931853185","184.7900390625","159.9609375","-37.1978382414241","5.20751953125","160.4736328125","-30.827726449765","25.125732421875","159.2431640625","-42.0686046879888","204.856567382813","159.9609375","-45.3225334872687","184.608764648438","33.9345245361328","326.379150390625"
"541","7/22/2016","22:15:30","160.37109375","-43.2023126213421","354.8583984375","159.55078125","-42.6808001353735","315.082397460938","158.2177734375","-56.4830691609961","134.983520507813","159.9609375","-48.022243869827","184.603271484375","159.6533203125","-37.6640717223722","5.20751953125","160.2685546875","-31.070182509771","25.1092529296875","159.2431640625","-42.0719741679768","204.856567382813","159.9609375","-44.8722928280028","184.608764648438","34.6211700439453","325.681518554688"
"542","7/22/2016","22:15:40","160.37109375","-43.1611097410541","354.797973632813","159.6533203125","-42.666028139774","315.142822265625","158.3203125","-56.4930311018302","134.983520507813","159.9609375","-47.1441158768677","184.603271484375","159.6533203125","-37.6728494619062","5.2020263671875","160.2685546875","-31.5901079218322","25.081787109375","159.2431640625","-42.0652962493049","204.856567382813","159.9609375","-44.8755402253825","184.6142578125","35.3188018798828","324.994873046875"
"543","7/22/2016","22:15:50","160.37109375","-43.1287944746475","354.79248046875","159.55078125","-42.6423441137714","315.230712890625","158.3203125","-56.5423646838284","134.983520507813","159.9609375","-47.3950933029303","184.603271484375","159.55078125","-37.6841054783878","5.20751953125","160.166015625","-31.6521258868287","24.9444580078125","159.2431640625","-42.0500237150115","204.856567382813","159.9609375","-44.8873944466447","184.652709960938","36.0164337158203","324.302734375"
"544","7/22/2016","22:16:00","160.37109375","-42.4837588056406","354.786987304688","159.55078125","-42.6223958155816","315.269165039063","158.3203125","-56.401298229983","134.994506835938","159.8583984375","-47.853208290429","184.608764648438","159.55078125","-37.7110979430743","5.20751953125","160.166015625","-31.2071103631963","24.7247314453125","159.2431640625","-42.0365946281028","204.856567382813","159.9609375","-44.6786209782578","185.081176757813","36.7085723876953","323.588623046875"
"545","7/22/2016","22:16:09","160.4736328125","-42.3928683037904","354.786987304688","159.55078125","-42.62776493056","315.274658203125","158.3203125","-56.3522820627663","135.159301757813","159.9609375","-47.4660477148515","184.608764648438","159.55078125","-37.7471489372937","5.2020263671875","160.2685546875","-30.9953702874287","24.6533203125","159.2431640625","-42.027877929873","204.856567382813","159.9609375","-44.5546216730473","185.526123046875","37.4116973876953","322.885498046875"
"546","7/22/2016","22:16:20","160.37109375","-42.4206298889089","354.786987304688","159.55078125","-42.6185990464646","315.274658203125","158.4228515625","-56.4186827933993","135.3515625","159.9609375","-47.204180520132","184.603271484375","159.4482421875","-37.7619941824582","5.20751953125","160.166015625","-30.949235269767","24.6258544921875","159.2431640625","-42.0174520751275","204.85107421875","160.0634765625","-44.4020428292429","185.64697265625","38.1038360595703","322.204345703125"
"547","7/22/2016","22:16:30","160.37109375","-43.1642472640864","354.786987304688","159.55078125","-42.6475082081008","315.274658203125","158.4228515625","-56.3329685941394","135.368041992188","159.9609375","-47.7745870907091","184.608764648438","159.345703125","-37.8192020926893","5.20751953125","160.166015625","-31.1224216578458","24.6258544921875","159.2431640625","-42.0274628490049","204.85107421875","160.0634765625","-44.260524669747","185.657958984375","38.8014678955078","321.501220703125"
"548","7/22/2016","22:16:40","160.37109375","-43.2089539152315","354.7705078125","159.55078125","-42.7484705251325","315.280151367188","158.4228515625","-56.3034978525053","135.368041992188","159.9609375","-47.7915565732573","184.608764648438","159.140625","-37.88276641216","5.2020263671875","160.166015625","-31.3387032066407","24.620361328125","159.2431640625","-42.0227992933693","204.85107421875","160.0634765625","-44.2611717075708","185.663452148438","39.5045928955078","320.787109375"
"549","7/22/2016","22:16:50","160.37109375","-43.2425266325033","354.754028320313","159.345703125","-44.447591850385","315.280151367188","158.3203125","-56.27790899232","135.368041992188","159.9609375","-47.0163930521052","184.608764648438","159.0380859375","-37.8800480646465","5.2020263671875","160.166015625","-31.1202730039404","24.6258544921875","159.0380859375","-43.7084426986699","204.85107421875","160.0634765625","-44.54195087296","185.663452148438","40.2022247314453","320.094970703125"
"550","7/22/2016","22:17:00","160.37109375","-43.2726199954395","354.644165039063","159.345703125","-46.3028202068207","315.28564453125","158.4228515625","-56.304706470327","135.37353515625","159.9609375","-47.2635004594859","184.608764648438","159.0380859375","-37.8288222022202","5.2130126953125","160.2685546875","-31.0994090861886","24.620361328125","159.0380859375","-45.5038872018402","204.845581054688","160.0634765625","-44.8118131038704","185.657958984375","40.9053497314453","319.391845703125"
"551","7/22/2016","22:17:10","160.4736328125","-42.6988561531353","354.633178710938","159.4482421875","-45.8182743346335","315.318603515625","158.4228515625","-56.2936579942794","135.37353515625","159.9609375","-47.6129008843284","184.608764648438","159.0380859375","-37.3669226538654","5.2130126953125","160.166015625","-31.0017918326233","24.620361328125","159.140625","-45.186264879928","204.845581054688","160.0634765625","-45.4048049569757","185.657958984375","41.6084747314453","318.672241210938"
"552","7/22/2016","22:17:20","160.37109375","-42.4509430005401","354.627685546875","159.345703125","-45.6623260108411","315.384521484375","158.4228515625","-56.3182698481048","135.379028320313","159.9609375","-47.08705767776","184.608764648438","159.0380859375","-37.3490253434943","5.2130126953125","160.2685546875","-31.0172951824","24.6148681640625","159.140625","-45.0154131264","204.845581054688","160.0634765625","-45.5172430391839","185.657958984375","42.3006134033203","317.969116210938"
"553","7/22/2016","22:17:29","160.4736328125","-42.4511139161916","354.622192382813","159.4482421875","-45.6705787951595","315.3955078125","158.4228515625","-56.323592649825","135.384521484375","159.9609375","-46.8946766916692","184.603271484375","159.0380859375","-37.3959172733273","5.218505859375","160.37109375","-30.989669029623","24.6148681640625","159.140625","-45.0171194261826","204.840087890625","160.166015625","-45.605545389739","185.657958984375","43.0092315673828","317.282470703125"
"554","7/22/2016","22:17:39","160.37109375","-43.1096030886289","354.605712890625","159.4482421875","-45.678758329913","315.3955078125","158.4228515625","-56.2552752222422","135.494384765625","159.9609375","-47.4583198857486","184.608764648438","159.0380859375","-37.4107014771877","5.2349853515625","160.37109375","-30.9659972118812","24.5928955078125","159.140625","-45.0244443826783","204.834594726563","160.0634765625","-45.1364918005401","185.657958984375","43.7068634033203","316.562866210938"
"555","7/22/2016","22:17:49","160.37109375","-43.131284959856","354.539794921875","159.345703125","-45.6850577924992","315.401000976563","158.3203125","-56.2468393140114","135.582275390625","159.9609375","-47.6161726982298","184.603271484375","159.0380859375","-37.5528788827683","5.240478515625","160.4736328125","-31.136021660406","24.5654296875","159.0380859375","-45.0351510274227","204.823608398438","160.166015625","-45.1239783331933","185.652465820313","44.4154815673828","315.854248046875"
"556","7/22/2016","22:17:59","160.37109375","-43.0275757841384","354.385986328125","159.4482421875","-45.6686132651665","315.406494140625","158.3203125","-56.3083201155316","135.648193359375","159.9609375","-47.3814444673267","184.603271484375","158.935546875","-37.6368106759476","5.3009033203125","160.4736328125","-30.9720891340334","24.45556640625","159.140625","-45.0218562313831","204.801635742188","160.0634765625","-44.9832292941294","185.652465820313","45.1186065673828","315.156616210938"
"557","7/22/2016","22:18:09","160.37109375","-43.03464998784","354.35302734375","159.55078125","-42.7525725007701","315.406494140625","158.3203125","-56.2696443452345","135.6591796875","159.9609375","-47.6218251229923","184.603271484375","158.6279296875","-37.706483220482","5.5426025390625","160.4736328125","-31.0940130349035","24.356689453125","159.2431640625","-42.1712273284928","204.592895507813","160.0634765625","-44.7261111128713","185.652465820313","45.8272247314453","314.43701171875"
"558","7/22/2016","22:18:20","160.37109375","-42.6163649347335","354.342041015625","159.55078125","-42.625875169917","315.41748046875","158.3203125","-56.3014346564256","135.692138671875","159.9609375","-47.6498064568057","184.603271484375","158.4228515625","-37.9529557982998","5.7952880859375","160.4736328125","-31.1730126907091","24.3402099609375","159.2431640625","-42.0377299963596","204.252319335938","160.0634765625","-44.8595840284829","185.652465820313","46.5248565673828","313.728393554688"
"559","7/22/2016","22:18:29","160.37109375","-42.4476223535954","354.325561523438","159.55078125","-42.6418313668167","315.422973632813","158.2177734375","-56.311164640304","135.736083984375","159.9609375","-47.0061136964896","184.597778320313","158.4228515625","-38.2959713027303","5.7952880859375","160.4736328125","-31.2147649427343","24.334716796875","159.2431640625","-42.0260833155316","204.131469726563","160.0634765625","-44.9214066613061","185.652465820313","47.2334747314453","313.03076171875"
"560","7/22/2016","22:18:39","160.37109375","-42.5100798159816","354.320068359375","159.4482421875","-42.651146269827","315.428466796875","158.2177734375","-56.3879179761176","135.758056640625","159.9609375","-47.0518092167617","184.597778320313","158.6279296875","-38.3330966239024","5.7952880859375","160.37109375","-31.2791879351135","24.334716796875","159.2431640625","-42.0473378976298","204.1259765625","160.0634765625","-45.0318181722172","185.652465820313","47.9365997314453","312.311157226563"
"561","7/22/2016","22:18:49","160.37109375","-43.0908267834783","354.30908203125","159.55078125","-42.6386816355235","315.499877929688","158.2177734375","-56.4604228371637","135.763549804688","159.9609375","-47.1890544849685","184.597778320313","158.4228515625","-38.3701609037704","5.7952880859375","160.37109375","-31.5093014434243","24.334716796875","159.2431640625","-42.0464222780678","204.1259765625","160.0634765625","-45.1428400961696","185.652465820313","48.6452178955078","311.6025390625"
"562","7/22/2016","22:18:59","160.37109375","-43.1740260810081","354.292602539063","159.55078125","-42.6175491360336","315.653686523438","158.2177734375","-56.4356034429043","135.76904296875","159.9609375","-47.7659802668267","184.597778320313","158.3203125","-38.322035939594","5.7952880859375","160.37109375","-31.8895399351135","24.3292236328125","159.2431640625","-42.0277680555255","204.1259765625","160.0634765625","-45.2300070784678","185.652465820313","49.3483428955078","310.904907226563"
"563","7/22/2016","22:19:09","160.37109375","-43.1356555172317","354.26513671875","159.55078125","-42.616535850385","315.736083984375","158.2177734375","-56.5127962761076","135.796508789063","159.9609375","-47.8648915960396","184.597778320313","158.6279296875","-38.234710249905","5.7952880859375","160.37109375","-31.9365539475548","24.32373046875","159.2431640625","-42.0323583615962","204.1259765625","160.0634765625","-45.2758857226523","185.652465820313","50.0569610595703","310.185302734375"
"564","7/22/2016","22:19:19","160.37109375","-43.1383169180918","354.26513671875","159.4482421875","-42.6246665520952","316.016235351563","158.2177734375","-56.423407390339","135.851440429688","159.9609375","-47.937799329693","184.597778320313","158.6279296875","-38.1633041323332","5.7952880859375","160.37109375","-31.7104447487949","24.32373046875","159.2431640625","-42.0476431041504","204.1259765625","160.0634765625","-44.9133736256826","185.652465820313","50.7600860595703","309.4931640625"
"565","7/22/2016","22:19:29","160.37109375","-42.7277653147715","354.259643554688","159.4482421875","-42.6327362125013","316.170043945313","158.2177734375","-56.5488106455446","135.851440429688","159.9609375","-47.7022043122712","184.59228515625","158.8330078125","-38.1503877923792","5.7952880859375","160.37109375","-31.7760519424742","24.312744140625","159.140625","-42.0420395124312","204.1259765625","160.0634765625","-45.0299258917892","185.652465820313","51.4687042236328","308.76806640625"
"566","7/22/2016","22:19:39","160.37109375","-42.3691842777878","354.254150390625","159.4482421875","-42.6563958219822","316.16455078125","158.2177734375","-56.823313390219","135.851440429688","159.9609375","-47.1768584324032","184.59228515625","158.8330078125","-38.4675217838584","5.7952880859375","160.37109375","-31.6825854975898","24.3017578125","159.2431640625","-42.0508905015301","204.1259765625","160.0634765625","-45.0994885619762","185.652465820313","52.1773223876953","308.048461914063"
"567","7/22/2016","22:19:49","160.37109375","-42.3780474751475","354.254150390625","159.345703125","-42.6988831456","316.16455078125","158.2177734375","-56.6964573519752","135.851440429688","159.9609375","-47.1736232432843","184.59228515625","158.8330078125","-38.4548007760776","5.7952880859375","160.37109375","-31.8434171257126","24.1973876953125","159.2431640625","-42.0780538818682","204.1259765625","160.0634765625","-45.0749011246725","185.652465820313","52.8804473876953","307.356323242188"
"568","7/22/2016","22:19:59","160.37109375","-42.9048827628363","354.254150390625","159.4482421875","-42.6857566892689","316.159057617188","158.2177734375","-56.7404681322532","135.851440429688","159.9609375","-47.122055549555","184.59228515625","158.8330078125","-38.0918491817182","5.7952880859375","160.166015625","-31.9699679574357","24.114990234375","159.140625","-42.0291964220422","204.1259765625","160.0634765625","-44.8629168836884","185.657958984375","53.5890655517578","306.631225585938"
"569","7/22/2016","22:20:10","160.37109375","-43.1680928662466","354.248657226563","159.2431640625","-44.0793662873487","316.159057617188","158.2177734375","-56.8770785708971","135.851440429688","159.9609375","-47.7399034217022","184.586791992188","158.935546875","-37.9046965432543","5.7952880859375","160.166015625","-31.9140541228523","24.10400390625","159.0380859375","-43.3749374294229","204.131469726563","160.0634765625","-44.9747323445945","185.657958984375","54.3031768798828","305.93359375"
"570","7/22/2016","22:20:20","160.37109375","-43.2285115490749","354.2431640625","159.140625","-46.3014406733473","316.153564453125","158.2177734375","-56.7623331273927","135.851440429688","159.9609375","-48.3048284831683","184.586791992188","158.935546875","-37.93314486624","5.7952880859375","160.2685546875","-31.7370099243524","24.10400390625","159.0380859375","-45.5619374820682","204.1259765625","160.0634765625","-45.0041298366637","185.657958984375","55.0063018798828","305.20849609375"
"571","7/22/2016","22:20:30","160.37109375","-43.2046443991599","354.2431640625","159.140625","-45.909067170397","316.153564453125","158.2177734375","-56.8170627606761","135.85693359375","159.9609375","-48.239148039924","184.581298828125","159.140625","-37.8748473455346","5.7952880859375","160.2685546875","-31.4504454179818","24.0985107421875","159.0380859375","-45.2036616516052","204.1259765625","160.166015625","-44.8915086305431","185.657958984375","55.7149200439453","304.499877929688"
"572","7/22/2016","22:20:40","160.37109375","-42.8890730650665","354.215698242188","159.2431640625","-45.7345500818882","316.148071289063","158.2177734375","-56.89850269888","135.85693359375","159.8583984375","-47.4061539872387","184.575805664063","159.345703125","-37.8164796505251","5.80078125","160.2685546875","-31.3843987269127","24.0985107421875","159.0380859375","-45.0694196155616","204.1259765625","160.166015625","-44.7410599024","185.657958984375","56.4290313720703","303.791259765625"
"573","7/22/2016","22:20:50","160.37109375","-42.406932220262","354.160766601563","159.140625","-45.7494197435744","316.148071289063","158.2177734375","-56.8187108758876","135.85693359375","159.9609375","-47.1884318636664","184.50439453125","159.345703125","-37.7059216404841","5.8062744140625","160.2685546875","-31.6170515534753","24.093017578125","159.0380859375","-45.1056293171717","204.131469726563","160.166015625","-44.7210935176718","185.657958984375","57.1376495361328","303.066162109375"
"574","7/22/2016","22:21:00","160.37109375","-42.3356481852985","353.995971679688","159.0380859375","-45.7455619331533","316.148071289063","158.2177734375","-56.8747956261226","135.862426757813","159.9609375","-47.0812921666567","183.510131835938","159.345703125","-37.6406806946295","5.8062744140625","160.2685546875","-31.95014497216","24.0875244140625","159.140625","-45.0737169233723","204.1259765625","160.166015625","-44.8408687646365","185.657958984375","57.8517608642578","302.434448242188"
"575","7/22/2016","22:21:09","160.37109375","-42.7488978142614","353.8916015625","159.0380859375","-45.7844574521452","316.148071289063","158.2177734375","-56.9061220234023","135.862426757813","159.9609375","-47.14008505952","182.548828125","159.55078125","-37.6150311386339","5.8062744140625","160.2685546875","-32.3176592257626","24.08203125","159.140625","-45.11493712352","204.1259765625","160.166015625","-44.7636515149115","185.663452148438","58.5603790283203","301.637939453125"
